Date,801010.SL,801030.SL,801040.SL,801050.SL,801080.SL,801110.SL,801120.SL,801130.SL,801140.SL,801150.SL,801160.SL,801170.SL,801180.SL,801200.SL,801210.SL,801230.SL,801710.SL,801720.SL,801730.SL,801740.SL,801750.SL,801760.SL,801770.SL,801780.SL,801790.SL,801880.SL,801890.SL,801950.SL,801960.SL,801970.SL,801980.SL
2012/12/19,1546.54 ,1600.47 ,1820.17 ,3223.74 ,1129.09 ,2016.47 ,5013.56 ,1431.08 ,1241.40 ,3416.51 ,1560.40 ,1457.85 ,2530.00 ,2559.18 ,2302.44 ,1366.39 ,3280.99 ,1656.10 ,2416.63 ,649.18 ,1340.25 ,389.22 ,981.03 ,2175.78 ,1025.86 ,2364.96 ,820.64 ,2775.82 ,1784.60 ,1389.41 ,3371.19 
2012/12/20,1557.20 ,1610.96 ,1839.58 ,3302.86 ,1134.69 ,2052.16 ,4976.56 ,1440.46 ,1241.28 ,3397.11 ,1570.09 ,1462.90 ,2553.01 ,2570.44 ,2302.51 ,1363.86 ,3297.64 ,1670.28 ,2433.66 ,646.82 ,1346.70 ,389.43 ,984.24 ,2167.27 ,1041.93 ,2371.49 ,820.67 ,2795.30 ,1789.56 ,1399.01 ,3408.75 
2012/12/21,1558.58 ,1609.86 ,1814.17 ,3261.34 ,1139.18 ,2094.66 ,4945.18 ,1441.98 ,1250.20 ,3437.08 ,1566.40 ,1458.30 ,2526.97 ,2575.52 ,2308.27 ,1359.33 ,3269.81 ,1663.55 ,2424.65 ,645.85 ,1358.47 ,391.60 ,981.73 ,2144.20 ,1033.98 ,2387.47 ,820.04 ,2789.78 ,1783.70 ,1402.09 ,3410.43 
2012/12/24,1563.53 ,1622.61 ,1807.57 ,3262.53 ,1157.60 ,2099.65 ,4838.29 ,1451.75 ,1260.15 ,3502.00 ,1572.97 ,1459.36 ,2547.59 ,2580.62 ,2324.46 ,1367.32 ,3287.78 ,1667.03 ,2440.77 ,650.09 ,1370.93 ,394.92 ,984.66 ,2168.11 ,1039.02 ,2415.78 ,821.02 ,2787.87 ,1804.36 ,1408.54 ,3420.16 
2012/12/25,1595.88 ,1655.84 ,1840.47 ,3311.64 ,1179.39 ,2132.84 ,4914.68 ,1490.68 ,1288.51 ,3573.34 ,1605.23 ,1497.01 ,2662.43 ,2648.37 ,2368.62 ,1396.53 ,3364.26 ,1712.99 ,2493.42 ,666.55 ,1398.42 ,403.00 ,1011.09 ,2253.81 ,1065.00 ,2472.32 ,843.96 ,2873.61 ,1837.85 ,1442.74 ,3466.60 
2012/12/26,1616.88 ,1681.08 ,1848.39 ,3352.42 ,1204.26 ,2135.88 ,4982.61 ,1515.86 ,1318.83 ,3594.24 ,1618.87 ,1507.07 ,2704.19 ,2682.05 ,2409.03 ,1411.15 ,3389.68 ,1731.21 ,2532.30 ,677.25 ,1425.17 ,412.55 ,1026.13 ,2245.23 ,1067.06 ,2469.17 ,854.68 ,2877.36 ,1857.95 ,1468.00 ,3509.97 
2012/12/27,1595.28 ,1669.24 ,1861.05 ,3333.70 ,1191.80 ,2110.12 ,5041.85 ,1493.89 ,1313.23 ,3569.84 ,1620.03 ,1505.94 ,2683.80 ,2650.24 ,2374.24 ,1404.27 ,3326.58 ,1721.59 ,2502.14 ,679.19 ,1408.56 ,408.77 ,1016.41 ,2220.25 ,1058.28 ,2450.67 ,843.53 ,2866.88 ,1842.48 ,1450.34 ,3469.01 
2012/12/28,1601.70 ,1679.71 ,1859.26 ,3366.12 ,1200.25 ,2122.58 ,5108.60 ,1511.88 ,1327.90 ,3604.81 ,1631.42 ,1518.98 ,2745.84 ,2681.61 ,2399.96 ,1431.50 ,3363.64 ,1742.16 ,2528.64 ,692.49 ,1427.45 ,412.27 ,1029.35 ,2252.62 ,1094.66 ,2482.54 ,850.84 ,2896.27 ,1846.96 ,1467.87 ,3487.15 
2012/12/31,1614.23 ,1696.21 ,1873.29 ,3408.18 ,1204.92 ,2134.00 ,5127.23 ,1520.67 ,1339.29 ,3629.86 ,1653.61 ,1533.89 ,2807.10 ,2705.11 ,2442.50 ,1445.95 ,3405.48 ,1762.25 ,2543.23 ,717.63 ,1441.31 ,415.39 ,1046.99 ,2314.17 ,1125.84 ,2523.65 ,855.62 ,2933.01 ,1866.08 ,1498.85 ,3502.22 
2013/1/4,1598.12 ,1685.68 ,1907.68 ,3420.87 ,1198.55 ,2128.36 ,5104.53 ,1510.15 ,1325.62 ,3563.53 ,1641.25 ,1530.06 ,2827.05 ,2720.72 ,2406.33 ,1433.44 ,3393.81 ,1765.93 ,2548.98 ,707.30 ,1414.46 ,413.20 ,1039.72 ,2333.99 ,1134.86 ,2492.75 ,855.85 ,2912.88 ,1859.20 ,1476.85 ,3393.80 
2013/1/7,1619.47 ,1703.48 ,1905.68 ,3386.55 ,1206.12 ,2173.43 ,5107.88 ,1523.87 ,1343.27 ,3650.43 ,1650.10 ,1535.36 ,2815.30 ,2760.10 ,2435.68 ,1448.28 ,3472.08 ,1768.93 ,2588.98 ,727.81 ,1431.90 ,417.80 ,1046.80 ,2373.80 ,1134.35 ,2490.46 ,863.18 ,2932.01 ,1869.18 ,1492.31 ,3403.95 
2013/1/8,1637.60 ,1726.86 ,1911.14 ,3408.97 ,1230.97 ,2162.29 ,5234.79 ,1538.19 ,1347.55 ,3742.73 ,1658.67 ,1532.23 ,2806.29 ,2769.90 ,2465.23 ,1469.01 ,3469.68 ,1758.81 ,2622.98 ,748.13 ,1459.14 ,422.71 ,1070.14 ,2337.53 ,1108.67 ,2489.74 ,870.91 ,2903.87 ,1884.41 ,1506.76 ,3453.80 
2013/1/9,1665.62 ,1734.75 ,1908.88 ,3386.61 ,1236.58 ,2160.91 ,5329.60 ,1553.50 ,1351.01 ,3733.70 ,1655.95 ,1531.47 ,2802.26 ,2758.39 ,2464.79 ,1468.24 ,3438.52 ,1754.60 ,2640.84 ,742.57 ,1467.61 ,423.28 ,1092.53 ,2323.92 ,1104.22 ,2500.19 ,867.08 ,2991.44 ,1890.00 ,1502.43 ,3465.64 
2013/1/10,1667.61 ,1739.71 ,1926.91 ,3405.91 ,1246.36 ,2162.85 ,5310.87 ,1563.87 ,1357.09 ,3759.15 ,1659.12 ,1544.52 ,2831.38 ,2778.11 ,2480.27 ,1483.22 ,3457.96 ,1750.64 ,2687.87 ,752.03 ,1475.97 ,426.84 ,1095.70 ,2322.87 ,1107.34 ,2496.31 ,871.04 ,2965.16 ,1889.55 ,1503.85 ,3469.08 
2013/1/11,1627.24 ,1697.85 ,1882.22 ,3322.14 ,1231.58 ,2146.70 ,5236.52 ,1519.38 ,1319.67 ,3713.71 ,1626.27 ,1512.81 ,2742.34 ,2707.09 ,2457.55 ,1451.00 ,3342.63 ,1709.02 ,2642.44 ,773.84 ,1457.62 ,420.65 ,1079.46 ,2282.58 ,1079.28 ,2455.29 ,852.50 ,2881.05 ,1853.62 ,1466.93 ,3444.03 
2013/1/14,1683.14 ,1758.92 ,1927.38 ,3416.81 ,1281.18 ,2220.03 ,5321.23 ,1566.38 ,1353.36 ,3858.46 ,1673.12 ,1552.36 ,2823.65 ,2786.00 ,2544.72 ,1496.16 ,3441.38 ,1770.05 ,2726.50 ,834.29 ,1512.59 ,433.61 ,1115.20 ,2394.20 ,1138.09 ,2547.41 ,885.98 ,2962.20 ,1904.36 ,1529.22 ,3536.61 
2013/1/15,1736.12 ,1797.55 ,1952.82 ,3468.59 ,1307.23 ,2240.31 ,5326.65 ,1591.19 ,1381.48 ,3921.03 ,1703.71 ,1567.13 ,2830.05 ,2837.81 ,2565.90 ,1524.24 ,3492.46 ,1783.76 ,2780.16 ,840.63 ,1550.26 ,444.38 ,1131.14 ,2397.03 ,1146.13 ,2572.50 ,905.98 ,2990.36 ,1933.15 ,1606.73 ,3658.22 
2013/1/16,1729.23 ,1801.19 ,1940.13 ,3518.20 ,1309.43 ,2239.90 ,5296.96 ,1585.01 ,1388.14 ,3949.70 ,1694.15 ,1558.43 ,2787.45 ,2824.47 ,2549.65 ,1526.78 ,3448.96 ,1770.30 ,2772.09 ,888.43 ,1557.98 ,441.52 ,1119.12 ,2364.72 ,1125.68 ,2542.64 ,904.32 ,2995.39 ,1928.25 ,1577.69 ,3708.45 
2013/1/17,1704.18 ,1785.81 ,1927.90 ,3434.08 ,1293.48 ,2230.38 ,5291.18 ,1563.53 ,1385.30 ,3944.66 ,1698.44 ,1553.94 ,2778.55 ,2785.86 ,2529.30 ,1509.21 ,3418.70 ,1758.21 ,2728.29 ,821.06 ,1530.34 ,438.20 ,1101.39 ,2342.94 ,1117.83 ,2505.36 ,890.75 ,2946.30 ,1906.36 ,1556.50 ,3708.90 
2013/1/18,1737.49 ,1813.35 ,1942.52 ,3471.73 ,1312.29 ,2310.57 ,5297.23 ,1581.23 ,1399.88 ,3999.73 ,1735.50 ,1579.53 ,2861.96 ,2821.88 ,2559.60 ,1532.40 ,3462.26 ,1783.57 ,2768.03 ,824.01 ,1545.23 ,444.68 ,1111.81 ,2387.99 ,1135.75 ,2579.67 ,904.67 ,3011.10 ,1929.86 ,1591.85 ,3742.08 
2013/1/21,1744.02 ,1823.91 ,1940.64 ,3457.93 ,1312.77 ,2340.32 ,5188.93 ,1590.75 ,1413.37 ,4017.53 ,1742.65 ,1607.49 ,2893.42 ,2839.60 ,2576.81 ,1544.77 ,3518.53 ,1798.58 ,2780.76 ,826.78 ,1542.02 ,449.45 ,1116.62 ,2432.64 ,1134.01 ,2615.58 ,920.35 ,3083.97 ,1942.66 ,1615.42 ,3756.14 
2013/1/22,1746.76 ,1800.76 ,1914.23 ,3408.70 ,1282.87 ,2294.12 ,5138.93 ,1563.86 ,1390.43 ,3939.80 ,1708.36 ,1592.11 ,2878.01 ,2798.73 ,2531.08 ,1530.58 ,3527.72 ,1766.49 ,2730.23 ,804.23 ,1519.80 ,443.74 ,1095.23 ,2463.01 ,1132.09 ,2570.79 ,902.36 ,3012.56 ,1931.69 ,1578.18 ,3759.24 
2013/1/23,1725.37 ,1799.81 ,1933.91 ,3416.08 ,1285.30 ,2303.02 ,5174.36 ,1555.94 ,1388.15 ,3961.44 ,1707.48 ,1598.29 ,2883.75 ,2815.01 ,2525.27 ,1541.22 ,3498.43 ,1753.98 ,2734.39 ,831.11 ,1534.67 ,443.92 ,1105.64 ,2492.68 ,1135.38 ,2583.78 ,901.75 ,2980.94 ,1943.90 ,1595.92 ,3839.43 
2013/1/24,1686.73 ,1773.04 ,1913.65 ,3341.91 ,1245.34 ,2264.21 ,5075.19 ,1518.17 ,1360.33 ,3903.24 ,1681.58 ,1568.34 ,2848.68 ,2737.82 ,2464.75 ,1507.42 ,3435.19 ,1720.12 ,2670.53 ,846.47 ,1496.70 ,434.50 ,1079.99 ,2491.97 ,1135.06 ,2534.54 ,884.36 ,2898.99 ,1922.24 ,1557.74 ,3851.38 
2013/1/25,1681.99 ,1776.88 ,1896.11 ,3353.62 ,1241.33 ,2272.25 ,4981.57 ,1510.39 ,1359.77 ,3985.08 ,1685.55 ,1562.17 ,2799.96 ,2726.79 ,2460.19 ,1501.71 ,3459.17 ,1720.92 ,2674.19 ,820.84 ,1491.03 ,440.21 ,1079.81 ,2485.00 ,1111.42 ,2571.47 ,880.66 ,2895.03 ,1915.62 ,1564.79 ,3917.53 
2013/1/28,1716.08 ,1820.72 ,1923.97 ,3423.01 ,1268.94 ,2332.86 ,4904.50 ,1541.93 ,1388.42 ,4090.61 ,1711.93 ,1596.39 ,2895.93 ,2783.83 ,2516.52 ,1538.84 ,3624.71 ,1756.12 ,2727.85 ,851.47 ,1522.17 ,449.06 ,1106.80 ,2614.02 ,1159.47 ,2663.76 ,906.41 ,2969.05 ,1960.56 ,1600.39 ,3937.51 
2013/1/29,1730.53 ,1837.55 ,1923.01 ,3463.02 ,1286.66 ,2343.42 ,4933.35 ,1556.76 ,1404.72 ,4090.72 ,1720.99 ,1603.54 ,2912.92 ,2787.23 ,2527.13 ,1545.64 ,3650.49 ,1764.63 ,2740.74 ,855.88 ,1533.74 ,452.79 ,1118.92 ,2648.98 ,1189.56 ,2663.48 ,913.83 ,3016.99 ,1964.66 ,1611.15 ,3969.14 
2013/1/30,1722.20 ,1840.82 ,1935.49 ,3446.75 ,1286.40 ,2336.92 ,4970.68 ,1576.45 ,1404.87 ,4075.08 ,1717.80 ,1618.74 ,2981.91 ,2803.88 ,2544.07 ,1565.04 ,3639.42 ,1758.63 ,2735.32 ,867.92 ,1543.21 ,450.71 ,1121.16 ,2654.92 ,1204.71 ,2672.79 ,912.59 ,3028.85 ,1976.24 ,1604.57 ,3931.14 
2013/1/31,1720.03 ,1839.42 ,1919.38 ,3516.22 ,1269.48 ,2327.80 ,4920.05 ,1561.87 ,1402.41 ,4050.61 ,1747.26 ,1614.64 ,2864.87 ,2804.56 ,2532.96 ,1566.85 ,3598.54 ,1750.98 ,2734.89 ,847.79 ,1524.95 ,449.66 ,1115.04 ,2666.77 ,1211.38 ,2674.14 ,911.64 ,3051.33 ,1973.40 ,1620.12 ,3958.49 
2013/2/1,1739.49 ,1852.41 ,1921.06 ,3495.68 ,1275.24 ,2340.19 ,4982.11 ,1573.89 ,1400.80 ,4054.43 ,1760.21 ,1620.51 ,2871.68 ,2829.44 ,2543.89 ,1584.95 ,3681.23 ,1765.77 ,2744.23 ,853.08 ,1530.41 ,453.89 ,1120.63 ,2780.73 ,1275.55 ,2707.06 ,925.33 ,3064.95 ,1990.40 ,1635.64 ,3947.01 
2013/2/4,1693.43 ,1847.88 ,1951.07 ,3544.62 ,1264.08 ,2304.21 ,4910.65 ,1562.38 ,1389.51 ,3965.19 ,1746.67 ,1622.05 ,2855.86 ,2840.83 ,2554.61 ,1561.75 ,3689.72 ,1764.44 ,2723.71 ,853.78 ,1503.07 ,449.78 ,1110.65 ,2799.02 ,1271.74 ,2736.29 ,920.73 ,3181.86 ,1984.79 ,1614.37 ,3995.65 
2013/2/5,1710.18 ,1861.00 ,1969.78 ,3552.07 ,1276.31 ,2318.14 ,5105.65 ,1574.75 ,1397.51 ,4034.24 ,1760.94 ,1641.09 ,2936.52 ,2858.63 ,2573.55 ,1586.47 ,3734.75 ,1828.63 ,2742.14 ,847.39 ,1527.52 ,455.53 ,1110.15 ,2773.13 ,1258.20 ,2757.35 ,942.62 ,3218.92 ,1972.29 ,1628.21 ,4148.85 
2013/2/6,1719.26 ,1871.38 ,1961.89 ,3557.53 ,1289.49 ,2308.99 ,5085.89 ,1587.27 ,1405.27 ,4101.12 ,1758.32 ,1626.30 ,2902.32 ,2875.34 ,2581.34 ,1600.58 ,3726.93 ,1820.33 ,2762.17 ,854.38 ,1541.97 ,457.92 ,1112.48 ,2787.93 ,1287.60 ,2752.39 ,941.69 ,3178.66 ,1969.60 ,1641.55 ,4132.32 
2013/2/7,1728.07 ,1885.63 ,1958.68 ,3553.91 ,1302.48 ,2326.66 ,5125.48 ,1599.05 ,1413.87 ,4135.13 ,1766.67 ,1624.20 ,2885.90 ,2871.11 ,2592.90 ,1593.22 ,3730.79 ,1839.11 ,2761.61 ,876.26 ,1557.56 ,463.31 ,1117.88 ,2684.45 ,1291.36 ,2772.45 ,946.30 ,3143.22 ,1995.27 ,1669.25 ,4175.37 
2013/2/8,1748.99 ,1914.03 ,1972.44 ,3586.82 ,1323.47 ,2366.70 ,5161.65 ,1614.77 ,1432.01 ,4226.71 ,1781.47 ,1639.41 ,2909.19 ,2906.48 ,2626.96 ,1608.51 ,3775.68 ,1863.87 ,2802.50 ,875.78 ,1584.12 ,468.37 ,1138.68 ,2650.42 ,1287.11 ,2886.02 ,952.90 ,3157.47 ,2013.28 ,1692.42 ,4242.13 
2013/2/18,1766.79 ,1923.99 ,1953.94 ,3509.15 ,1342.15 ,2355.87 ,5058.14 ,1620.86 ,1443.41 ,4245.59 ,1794.87 ,1651.63 ,2884.96 ,2883.65 ,2609.46 ,1625.90 ,3782.49 ,1867.39 ,2840.88 ,886.75 ,1598.27 ,475.23 ,1142.68 ,2637.79 ,1238.87 ,2914.76 ,953.19 ,3099.32 ,2026.00 ,1741.42 ,4230.38 
2013/2/19,1741.85 ,1893.18 ,1919.74 ,3439.41 ,1330.88 ,2305.89 ,5039.97 ,1595.59 ,1427.47 ,4218.15 ,1765.54 ,1635.06 ,2774.88 ,2827.81 ,2570.71 ,1606.89 ,3619.05 ,1810.85 ,2807.07 ,866.23 ,1568.17 ,466.93 ,1124.06 ,2625.05 ,1213.02 ,2811.07 ,934.93 ,2987.26 ,2003.86 ,1720.13 ,4199.38 
2013/2/20,1770.56 ,1921.37 ,1930.69 ,3464.15 ,1356.91 ,2337.33 ,5114.15 ,1622.50 ,1449.96 ,4403.82 ,1808.79 ,1640.69 ,2813.76 ,2876.95 ,2616.54 ,1631.26 ,3648.73 ,1834.44 ,2861.14 ,872.72 ,1598.37 ,480.37 ,1144.94 ,2590.93 ,1219.37 ,2853.15 ,948.56 ,3022.12 ,2021.39 ,1788.41 ,4263.87 
2013/2/21,1743.29 ,1877.04 ,1879.66 ,3328.26 ,1331.60 ,2288.44 ,5139.53 ,1594.73 ,1420.50 ,4336.26 ,1779.66 ,1594.43 ,2763.65 ,2819.36 ,2571.14 ,1594.25 ,3524.10 ,1785.08 ,2800.53 ,848.69 ,1578.33 ,471.27 ,1133.54 ,2476.74 ,1162.37 ,2751.92 ,919.00 ,2882.55 ,1967.49 ,1781.22 ,4219.05 
2013/2/22,1748.53 ,1866.57 ,1874.15 ,3359.05 ,1333.67 ,2263.63 ,5245.70 ,1589.44 ,1430.89 ,4280.01 ,1770.16 ,1586.21 ,2763.76 ,2818.83 ,2578.37 ,1594.25 ,3494.77 ,1772.95 ,2792.98 ,863.44 ,1573.02 ,480.87 ,1123.83 ,2440.28 ,1150.26 ,2696.45 ,915.75 ,2868.91 ,1966.96 ,1772.95 ,4194.64 
2013/2/25,1780.17 ,1890.10 ,1871.59 ,3355.64 ,1352.06 ,2293.63 ,5181.14 ,1596.54 ,1435.99 ,4318.39 ,1813.67 ,1597.43 ,2738.30 ,2829.40 ,2587.05 ,1611.22 ,3535.15 ,1781.53 ,2823.56 ,865.87 ,1596.51 ,480.77 ,1129.56 ,2464.16 ,1158.97 ,2709.51 ,929.12 ,2871.39 ,1986.10 ,1866.91 ,4232.35 
2013/2/26,1741.18 ,1860.33 ,1840.27 ,3298.58 ,1337.04 ,2266.64 ,5063.52 ,1567.01 ,1416.45 ,4304.59 ,1782.45 ,1569.34 ,2691.07 ,2775.84 ,2524.61 ,1590.97 ,3448.88 ,1740.78 ,2777.52 ,872.46 ,1588.26 ,482.11 ,1108.03 ,2459.41 ,1138.66 ,2676.10 ,914.94 ,2805.46 ,1958.06 ,1827.29 ,4144.55 
2013/2/27,1731.38 ,1870.00 ,1862.22 ,3325.24 ,1333.29 ,2280.95 ,5032.85 ,1560.58 ,1429.22 ,4247.84 ,1781.85 ,1572.46 ,2759.93 ,2780.53 ,2504.18 ,1612.43 ,3473.61 ,1747.66 ,2772.01 ,891.26 ,1575.92 ,481.47 ,1112.71 ,2493.53 ,1166.32 ,2686.42 ,918.64 ,2839.02 ,1972.41 ,1831.02 ,4147.31 
2013/2/28,1757.57 ,1909.38 ,1884.36 ,3396.92 ,1353.16 ,2335.37 ,5062.06 ,1595.95 ,1453.24 ,4307.84 ,1814.96 ,1605.98 ,2850.57 ,2825.89 ,2540.05 ,1644.92 ,3609.04 ,1793.83 ,2842.18 ,900.51 ,1605.87 ,494.26 ,1136.08 ,2600.38 ,1216.15 ,2764.12 ,939.35 ,2917.84 ,2009.81 ,1875.66 ,4207.09 
2013/3/1,1769.98 ,1941.48 ,1881.18 ,3386.19 ,1377.13 ,2365.01 ,5069.36 ,1606.92 ,1463.88 ,4406.69 ,1849.21 ,1607.41 ,2841.32 ,2825.16 ,2557.62 ,1678.12 ,3643.23 ,1790.77 ,2883.46 ,913.82 ,1642.04 ,500.77 ,1153.08 ,2583.17 ,1209.24 ,2769.98 ,945.65 ,2883.25 ,2028.84 ,1956.49 ,4276.15 
2013/3/4,1742.08 ,1888.44 ,1813.15 ,3262.27 ,1341.10 ,2281.29 ,5053.64 ,1548.82 ,1428.48 ,4345.86 ,1830.74 ,1562.13 ,2596.23 ,2732.07 ,2525.38 ,1631.82 ,3379.37 ,1684.88 ,2811.39 ,902.52 ,1605.36 ,488.70 ,1122.15 ,2429.90 ,1131.87 ,2642.56 ,907.32 ,2714.26 ,1979.55 ,1938.60 ,4196.98 
2013/3/5,1770.08 ,1935.18 ,1833.08 ,3317.31 ,1393.24 ,2306.78 ,5163.32 ,1580.48 ,1455.59 ,4489.99 ,1864.02 ,1582.30 ,2607.89 ,2765.31 ,2585.64 ,1665.38 ,3420.49 ,1714.81 ,2867.10 ,909.87 ,1657.34 ,497.80 ,1145.57 ,2589.47 ,1180.71 ,2692.82 ,921.00 ,2744.59 ,2011.25 ,1978.44 ,4250.13 
2013/3/6,1786.55 ,1967.98 ,1850.74 ,3341.87 ,1443.92 ,2335.59 ,5265.43 ,1604.46 ,1480.63 ,4558.26 ,1889.62 ,1610.18 ,2628.90 ,2812.71 ,2619.45 ,1676.19 ,3445.16 ,1731.53 ,2922.22 ,912.09 ,1703.25 ,512.05 ,1188.34 ,2617.20 ,1182.27 ,2719.47 ,929.29 ,2756.21 ,2024.70 ,1970.08 ,4279.70 
2013/3/7,1760.65 ,1950.39 ,1848.21 ,3343.36 ,1418.83 ,2310.47 ,5308.74 ,1593.54 ,1472.76 ,4444.04 ,1862.49 ,1602.73 ,2644.40 ,2790.90 ,2617.36 ,1664.05 ,3437.98 ,1721.69 ,2891.95 ,880.00 ,1667.84 ,499.46 ,1179.76 ,2554.14 ,1157.54 ,2685.44 ,918.98 ,2811.82 ,2013.66 ,1890.14 ,4251.43 
2013/3/8,1745.99 ,1934.39 ,1855.39 ,3324.04 ,1402.88 ,2310.67 ,5237.15 ,1585.15 ,1477.50 ,4374.85 ,1849.96 ,1594.87 ,2612.88 ,2785.65 ,2595.71 ,1652.95 ,3409.77 ,1714.69 ,2860.76 ,869.18 ,1638.61 ,496.21 ,1174.71 ,2559.63 ,1144.47 ,2695.76 ,912.57 ,2791.88 ,2019.93 ,1876.86 ,4225.50 
2013/3/11,1743.43 ,1930.15 ,1834.49 ,3317.88 ,1403.94 ,2316.70 ,5207.80 ,1589.50 ,1483.59 ,4398.93 ,1852.98 ,1594.91 ,2636.78 ,2780.50 ,2620.57 ,1650.41 ,3378.60 ,1718.07 ,2867.64 ,874.71 ,1646.92 ,493.58 ,1181.74 ,2515.01 ,1134.34 ,2676.63 ,913.38 ,2755.04 ,2016.66 ,1902.39 ,4201.80 
2013/3/12,1688.29 ,1888.06 ,1816.88 ,3272.99 ,1354.13 ,2268.56 ,5129.10 ,1552.41 ,1453.39 ,4269.36 ,1832.66 ,1565.59 ,2623.36 ,2723.51 ,2571.82 ,1610.46 ,3354.63 ,1692.65 ,2794.15 ,845.57 ,1594.59 ,476.96 ,1142.72 ,2458.12 ,1126.83 ,2631.59 ,898.41 ,2714.80 ,2004.67 ,1861.67 ,4105.24 
2013/3/13,1657.43 ,1872.16 ,1802.29 ,3288.49 ,1349.60 ,2232.04 ,5121.83 ,1541.84 ,1443.11 ,4238.75 ,1805.35 ,1543.71 ,2574.65 ,2691.18 ,2533.58 ,1612.00 ,3288.57 ,1659.53 ,2779.55 ,829.75 ,1579.84 ,470.17 ,1127.73 ,2450.98 ,1104.46 ,2577.65 ,885.27 ,2718.90 ,2005.66 ,1830.48 ,4068.21 
2013/3/14,1651.44 ,1882.29 ,1788.91 ,3251.10 ,1365.48 ,2251.97 ,5071.15 ,1541.20 ,1449.18 ,4304.19 ,1808.35 ,1540.41 ,2572.09 ,2699.47 ,2538.16 ,1611.73 ,3293.33 ,1671.29 ,2797.13 ,828.35 ,1594.35 ,474.85 ,1151.03 ,2463.63 ,1105.02 ,2593.00 ,885.44 ,2749.70 ,2016.06 ,1838.60 ,4206.36 
2013/3/15,1650.10 ,1889.02 ,1790.49 ,3236.88 ,1370.61 ,2275.51 ,5040.79 ,1540.89 ,1440.68 ,4340.00 ,1817.51 ,1564.26 ,2531.25 ,2702.77 ,2555.18 ,1623.59 ,3259.25 ,1672.40 ,2805.39 ,837.48 ,1607.03 ,476.57 ,1168.78 ,2484.54 ,1101.58 ,2592.00 ,890.50 ,2722.57 ,2028.67 ,1863.35 ,4287.03 
2013/3/18,1627.87 ,1856.32 ,1762.80 ,3140.93 ,1355.56 ,2249.03 ,4950.06 ,1515.84 ,1432.65 ,4313.43 ,1826.18 ,1540.41 ,2533.44 ,2668.38 ,2549.76 ,1617.41 ,3187.57 ,1625.08 ,2730.01 ,820.65 ,1596.57 ,479.37 ,1163.93 ,2455.97 ,1074.52 ,2549.39 ,879.67 ,2666.75 ,1990.29 ,1902.05 ,4262.18 
2013/3/19,1630.93 ,1865.62 ,1766.91 ,3156.86 ,1354.78 ,2253.82 ,4908.72 ,1524.44 ,1429.96 ,4271.18 ,1845.60 ,1549.06 ,2598.89 ,2683.43 ,2556.76 ,1625.06 ,3278.76 ,1643.74 ,2719.97 ,827.11 ,1587.57 ,478.72 ,1166.10 ,2490.76 ,1089.73 ,2554.85 ,882.39 ,2690.87 ,2003.61 ,1884.12 ,4260.86 
2013/3/20,1668.03 ,1908.69 ,1796.46 ,3231.53 ,1391.46 ,2329.13 ,5030.54 ,1558.07 ,1458.60 ,4370.52 ,1881.06 ,1579.05 ,2666.69 ,2740.51 ,2648.03 ,1662.80 ,3383.22 ,1691.13 ,2796.78 ,850.72 ,1628.64 ,489.07 ,1184.80 ,2617.99 ,1142.91 ,2657.20 ,905.12 ,2754.71 ,2033.81 ,1934.72 ,4361.28 
2013/3/21,1684.48 ,1939.13 ,1809.20 ,3232.14 ,1421.12 ,2362.15 ,5034.44 ,1561.46 ,1472.85 ,4432.60 ,1913.27 ,1587.18 ,2647.83 ,2757.47 ,2665.79 ,1675.52 ,3384.98 ,1693.92 ,2826.74 ,862.63 ,1669.59 ,494.64 ,1198.45 ,2609.73 ,1142.93 ,2674.42 ,913.34 ,2752.94 ,2050.22 ,2009.55 ,4507.46 
2013/3/22,1678.83 ,1948.95 ,1805.87 ,3241.19 ,1423.62 ,2372.46 ,5043.79 ,1571.07 ,1495.72 ,4465.74 ,1913.99 ,1598.15 ,2664.62 ,2778.23 ,2657.62 ,1667.87 ,3403.12 ,1693.71 ,2836.71 ,867.86 ,1677.69 ,493.25 ,1193.41 ,2612.80 ,1138.50 ,2665.88 ,913.27 ,2753.28 ,2071.53 ,1995.65 ,4480.73 
2013/3/25,1677.64 ,1951.82 ,1848.08 ,3276.83 ,1429.06 ,2356.38 ,5050.75 ,1580.77 ,1496.56 ,4450.84 ,1917.92 ,1592.53 ,2678.91 ,2781.44 ,2663.58 ,1676.31 ,3390.09 ,1696.44 ,2830.43 ,863.26 ,1676.00 ,486.54 ,1180.00 ,2612.12 ,1121.89 ,2636.62 ,912.06 ,2744.62 ,2079.40 ,1996.82 ,4471.60 
2013/3/26,1661.44 ,1942.28 ,1816.77 ,3210.32 ,1425.96 ,2349.28 ,5089.67 ,1588.90 ,1485.47 ,4458.60 ,1886.13 ,1576.87 ,2673.74 ,2758.50 ,2680.53 ,1659.81 ,3367.75 ,1676.02 ,2801.08 ,849.20 ,1678.09 ,487.03 ,1193.76 ,2541.13 ,1093.39 ,2616.75 ,899.35 ,2688.25 ,2039.26 ,1965.77 ,4500.79 
