Date,High,Close,Low,Index
2020/1/22,"4,655.26","4,641.99","4,541.12",1830
2020/1/23,"4,618.67","4,488.97","4,450.56",1831
2020/2/3,"4,159.20","4,121.60","4,084.81",1832
2020/2/4,"4,200.51","4,192.97","4,009.46",1833
2020/2/5,"4,315.78","4,273.04","4,206.53",1834
2020/2/6,"4,392.25","4,376.69","4,252.56",1835
2020/2/7,"4,397.21","4,397.21","4,328.45",1836
2020/2/10,"4,435.83","4,434.63","4,368.84",1837
2020/2/11,"4,467.34","4,442.58","4,416.59",1838
2020/2/12,"4,502.19","4,502.19","4,427.52",1839
2020/2/13,"4,518.08","4,468.20","4,455.69",1840
2020/2/14,"4,515.82","4,487.78","4,454.63",1841
2020/2/17,"4,612.99","4,612.98","4,508.03",1842
2020/2/18,"4,640.72","4,640.62","4,582.78",1843
2020/2/19,"4,668.22","4,618.01","4,615.17",1844
2020/2/20,"4,718.93","4,716.30","4,613.42",1845
2020/2/21,"4,785.77","4,751.46","4,705.91",1846
2020/2/24,"4,796.28","4,780.26","4,712.92",1847
2020/2/25,"4,790.71","4,784.12","4,617.78",1848
2020/2/26,"4,783.39","4,694.39","4,679.58",1849
2020/2/27,"4,749.07","4,704.98","4,665.49",1850
2020/2/28,"4,623.91","4,493.00","4,489.28",1851
2020/3/2,"4,678.68","4,655.57","4,534.61",1852
2020/3/3,"4,773.89","4,696.99","4,661.85",1853
2020/3/4,"4,721.91","4,721.66","4,644.75",1854
2020/3/5,"4,820.57","4,812.55","4,740.05",1855
2020/3/6,"4,792.66","4,764.24","4,751.26",1856
2020/3/9,"4,697.37","4,592.98","4,592.52",1857
2020/3/10,"4,698.75","4,698.10","4,516.55",1858
2020/3/11,"4,719.23","4,637.04","4,637.04",1859
2020/3/12,"4,591.89","4,547.24","4,512.02",1860
2020/3/13,"4,536.76","4,494.55","4,326.80",1861
2020/3/16,"4,515.57","4,296.90","4,286.56",1862
2020/3/17,"4,366.52","4,283.77","4,158.50",1863
2020/3/18,"4,372.32","4,206.62","4,206.62",1864
2020/3/19,"4,228.76","4,195.45","4,086.34",1865
2020/3/20,"4,263.46","4,257.00","4,184.19",1866
2020/3/23,"4,183.59","4,095.34","4,085.09",1867
2020/3/24,"4,196.12","4,189.86","4,083.86",1868
2020/3/25,"4,305.68","4,297.53","4,253.95",1869
2020/3/26,"4,307.54","4,263.54","4,249.25",1870
2020/3/27,"4,322.64","4,257.80","4,256.60",1871
2020/3/30,"4,217.96","4,190.86","4,148.61",1872
2020/3/31,"4,238.48","4,202.25","4,191.64",1873
2020/4/1,"4,252.38","4,185.81","4,179.17",1874
2020/4/2,"4,269.75","4,269.75","4,162.69",1875
2020/4/3,"4,278.20","4,244.74","4,227.59",1876
2020/4/7,"4,366.78","4,362.26","4,315.15",1877
2020/4/8,"4,371.85","4,357.03","4,334.67",1878
2020/4/9,"4,396.13","4,385.68","4,368.41",1879
2020/4/10,"4,396.50","4,319.36","4,308.40",1880
2020/4/13,"4,312.66","4,290.77","4,270.63",1881
2020/4/14,"4,378.09","4,378.07","4,306.12",1882
2020/4/15,"4,388.82","4,350.69","4,346.83",1883
2020/4/16,"4,375.40","4,368.84","4,322.88",1884
2020/4/17,"4,423.22","4,391.60","4,384.45",1885
2020/4/20,"4,427.81","4,427.69","4,387.73",1886
2020/4/21,"4,410.23","4,388.31","4,348.87",1887
2020/4/22,"4,426.65","4,426.65","4,351.62",1888
2020/4/23,"4,441.68","4,409.33","4,406.51",1889
2020/4/24,"4,405.16","4,351.55","4,339.05",1890
2020/4/27,"4,388.94","4,357.50","4,332.53",1891
2020/4/28,"4,366.01","4,346.08","4,240.56",1892
2020/4/29,"4,378.57","4,352.45","4,325.12",1893
2020/4/30,"4,437.47","4,426.34","4,371.62",1894
2020/5/6,"4,481.24","4,480.64","4,381.43",1895
2020/5/7,"4,493.74","4,471.04","4,460.75",1896
2020/5/8,"4,534.51","4,517.68","4,486.64",1897
2020/5/11,"4,550.89","4,511.05","4,488.59",1898
2020/5/12,"4,517.69","4,516.08","4,467.96",1899
2020/5/13,"4,539.01","4,533.77","4,490.10",1900
2020/5/14,"4,519.51","4,489.02","4,487.75",1901
2020/5/15,"4,516.42","4,491.43","4,477.73",1902
2020/5/18,"4,518.80","4,486.85","4,470.04",1903
2020/5/19,"4,534.01","4,533.77","4,509.52",1904
2020/5/20,"4,532.27","4,499.91","4,486.64",1905
2020/5/21,"4,517.24","4,462.15","4,454.60",1906
2020/5/22,"4,455.57","4,370.15","4,354.73",1907
2020/5/25,"4,382.09","4,371.64","4,347.12",1908
2020/5/26,"4,444.55","4,443.23","4,388.64",1909
2020/5/27,"4,445.72","4,413.32","4,404.25",1910
2020/5/28,"4,440.76","4,413.91","4,362.02",1911
2020/5/29,"4,446.31","4,439.09","4,388.62",1912
2020/6/1,"4,568.65","4,564.25","4,473.36",1913
2020/6/2,"4,585.30","4,574.13","4,554.59",1914
2020/6/3,"4,606.49","4,574.88","4,573.03",1915
2020/6/4,"4,590.39","4,578.90","4,558.43",1916
2020/6/5,"4,592.03","4,591.96","4,557.46",1917
2020/6/8,"4,632.32","4,598.69","4,593.20",1918
2020/6/9,"4,630.19","4,627.44","4,590.88",1919
2020/6/10,"4,626.14","4,624.67","4,601.04",1920
2020/6/11,"4,649.89","4,592.14","4,572.47",1921
2020/6/12,"4,612.27","4,596.96","4,503.32",1922
2020/6/15,"4,623.06","4,566.52","4,566.52",1923
2020/6/16,"4,643.33","4,643.22","4,601.74",1924
2020/6/17,"4,656.28","4,655.93","4,621.88",1925
2020/6/18,"4,673.40","4,667.58","4,636.85",1926
2020/6/19,"4,727.98","4,717.91","4,665.97",1927
2020/6/22,"4,747.12","4,725.94","4,711.95",1928
2020/6/23,"4,745.09","4,743.45","4,702.17",1929
2020/6/24,"4,760.20","4,748.33","4,733.09",1930
2020/6/29,"4,745.23","4,721.12","4,702.95",1931
2020/6/30,"4,801.27","4,792.71","4,743.48",1932
2020/7/1,"4,849.46","4,849.46","4,791.80",1933
2020/7/2,"4,934.34","4,931.10","4,837.71",1934
2020/7/3,"5,008.35","5,008.35","4,941.73",1935
2020/7/6,"5,253.16","5,249.30","5,051.17",1936
2020/7/7,"5,394.14","5,301.94","5,261.51",1937
2020/7/8,"5,421.82","5,403.75","5,270.54",1938
2020/7/9,"5,525.02","5,513.90","5,394.21",1939
2020/7/10,"5,524.77","5,452.85","5,432.75",1940
2020/7/13,"5,607.77","5,604.01","5,459.24",1941
2020/7/14,"5,612.68","5,550.20","5,451.62",1942
2020/7/15,"5,578.82","5,445.83","5,418.17",1943
2020/7/16,"5,478.88","5,178.85","5,173.38",1944
2020/7/17,"5,274.90","5,202.82","5,137.39",1945
2020/7/20,"5,362.66","5,362.66","5,201.24",1946
2020/7/21,"5,405.12","5,385.97","5,341.38",1947
2020/7/22,"5,488.22","5,420.11","5,363.19",1948
2020/7/23,"5,431.42","5,417.92","5,283.64",1949
2020/7/24,"5,403.69","5,169.07","5,146.58",1950
2020/7/27,"5,216.65","5,183.82","5,130.58",1951
2020/7/28,"5,257.06","5,235.68","5,196.70",1952
2020/7/29,"5,370.00","5,370.00","5,210.39",1953
2020/7/30,"5,400.41","5,351.83","5,340.28",1954
2020/7/31,"5,441.22","5,409.46","5,316.24",1955
2020/8/3,"5,529.04","5,529.01","5,441.78",1956
2020/8/4,"5,557.19","5,512.57","5,486.32",1957
2020/8/5,"5,555.79","5,544.96","5,458.59",1958
2020/8/6,"5,558.43","5,535.71","5,450.36",1959
2020/8/7,"5,519.59","5,469.81","5,383.45",1960
2020/8/10,"5,528.76","5,491.63","5,422.00",1961
2020/8/11,"5,539.97","5,414.82","5,407.90",1962
2020/8/12,"5,410.48","5,363.44","5,257.45",1963
2020/8/13,"5,396.91","5,366.55","5,348.30",1964
2020/8/14,"5,434.10","5,431.54","5,337.83",1965
2020/8/17,"5,560.80","5,547.48","5,441.31",1966
2020/8/18,"5,582.57","5,568.39","5,538.05",1967
2020/8/19,"5,559.78","5,474.66","5,471.14",1968
2020/8/20,"5,462.74","5,405.45","5,386.23",1969
2020/8/21,"5,472.34","5,447.72","5,406.16",1970
2020/8/24,"5,504.37","5,490.78","5,422.53",1971
2020/8/25,"5,531.40","5,482.94","5,464.94",1972
2020/8/26,"5,498.53","5,393.72","5,374.44",1973
2020/8/27,"5,442.48","5,438.76","5,365.79",1974
2020/8/28,"5,546.59","5,541.35","5,421.09",1975
2020/8/31,"5,608.27","5,525.21","5,524.92",1976
2020/9/1,"5,556.50","5,556.50","5,493.88",1977
2020/9/2,"5,585.92","5,564.69","5,508.22",1978
2020/9/3,"5,585.00","5,522.08","5,502.35",1979
2020/9/4,"5,493.50","5,485.28","5,421.94",1980
2020/9/7,"5,515.53","5,375.87","5,357.24",1981
2020/9/8,"5,419.97","5,408.83","5,335.13",1982
2020/9/9,"5,355.43","5,268.44","5,247.71",1983
2020/9/10,"5,321.93","5,193.20","5,181.16",1984
2020/9/11,"5,261.24","5,256.62","5,172.40",1985
2020/9/14,"5,321.24","5,302.57","5,264.98",1986
2020/9/15,"5,339.58","5,337.35","5,281.88",1987
2020/9/16,"5,330.76","5,297.79","5,273.50",1988
2020/9/17,"5,324.84","5,287.87","5,241.20",1989
2020/9/18,"5,388.98","5,387.11","5,282.62",1990
2020/9/21,"5,405.43","5,354.67","5,347.96",1991
2020/9/22,"5,365.61","5,286.99","5,270.87",1992
2020/9/23,"5,326.71","5,311.65","5,277.12",1993
2020/9/24,"5,281.87","5,192.71","5,192.41",1994
2020/9/25,"5,225.08","5,187.29","5,166.80",1995
2020/9/28,"5,214.31","5,165.06","5,160.56",1996
2020/9/29,"5,221.89","5,195.96","5,172.16",1997
2020/9/30,"5,237.52","5,189.36","5,161.90",1998
2020/10/9,"5,331.37","5,319.45","5,274.84",1999
2020/10/12,"5,481.95","5,481.95","5,351.73",2000
2020/10/13,"5,506.09","5,499.70","5,451.06",2001
2020/10/14,"5,490.81","5,462.87","5,451.85",2002
2020/10/15,"5,477.74","5,436.29","5,435.33",2003
2020/10/16,"5,456.20","5,424.60","5,389.56",2004
2020/10/19,"5,475.38","5,383.36","5,372.93",2005
2020/10/20,"5,432.82","5,432.82","5,358.14",2006
2020/10/21,"5,438.82","5,395.78","5,368.77",2007
2020/10/22,"5,390.17","5,374.55","5,320.24",2008
2020/10/23,"5,402.76","5,295.62","5,290.07",2009
2020/10/26,"5,306.67","5,284.85","5,214.55",2010
2020/10/27,"5,304.25","5,297.00","5,259.27",2011
2020/10/28,"5,340.53","5,326.01","5,261.07",2012
2020/10/29,"5,373.08","5,346.90","5,253.89",2013
2020/10/30,"5,355.09","5,241.17","5,231.52",2014
2020/11/2,"5,280.59","5,266.93","5,231.66",2015
2020/11/3,"5,351.07","5,343.80","5,277.57",2016
2020/11/4,"5,372.89","5,361.25","5,316.87",2017
2020/11/5,"5,448.96","5,448.96","5,390.43",2018
2020/11/6,"5,462.14","5,423.96","5,384.76",2019
2020/11/9,"5,553.52","5,536.09","5,457.35",2020
2020/11/10,"5,546.40","5,494.10","5,467.31",2021
2020/11/11,"5,493.59","5,425.80","5,422.91",2022
2020/11/12,"5,454.35","5,435.14","5,413.97",2023
2020/11/13,"5,418.35","5,402.77","5,364.20",2024
2020/11/16,"5,456.73","5,456.73","5,391.92",2025
2020/11/17,"5,454.07","5,428.08","5,395.61",2026
2020/11/18,"5,453.88","5,426.94","5,403.77",2027
2020/11/19,"5,469.21","5,459.53","5,396.44",2028
2020/11/20,"5,493.07","5,488.77","5,451.81",2029
2020/11/23,"5,566.52","5,539.28","5,480.61",2030
2020/11/24,"5,538.69","5,521.10","5,506.61",2031
2020/11/25,"5,541.06","5,438.56","5,438.56",2032
2020/11/26,"5,448.73","5,432.55","5,383.72",2033
2020/11/27,"5,470.48","5,470.48","5,407.16",2034
2020/11/30,"5,529.17","5,450.50","5,450.50",2035
2020/12/1,"5,556.09","5,550.59","5,445.17",2036
2020/12/2,"5,567.69","5,555.82","5,526.70",2037
2020/12/3,"5,563.97","5,548.02","5,523.71",2038
2020/12/4,"5,571.52","5,564.93","5,516.61",2039
2020/12/7,"5,571.64","5,531.96","5,527.97",2040
2020/12/8,"5,550.73","5,525.28","5,513.73",2041
2020/12/9,"5,541.43","5,439.05","5,439.05",2042
2020/12/10,"5,467.68","5,440.80","5,408.14",2043
2020/12/11,"5,455.14","5,371.69","5,328.53",2044
2020/12/14,"5,423.76","5,421.86","5,357.19",2045
2020/12/15,"5,442.51","5,434.04","5,395.49",2046
2020/12/16,"5,444.56","5,422.46","5,409.47",2047
2020/12/17,"5,486.84","5,483.72","5,394.89",2048
2020/12/18,"5,498.78","5,465.58","5,446.62",2049
2020/12/21,"5,539.01","5,538.33","5,449.36",2050
2020/12/22,"5,538.49","5,435.09","5,430.64",2051
2020/12/23,"5,501.36","5,480.68","5,440.67",2052
2020/12/24,"5,490.69","5,434.99","5,419.49",2053
2020/12/25,"5,487.76","5,485.72","5,410.69",2054
2020/12/28,"5,511.69","5,483.81","5,460.28",2055
2020/12/29,"5,501.62","5,454.43","5,449.06",2056
2020/12/30,"5,525.35","5,524.24","5,450.29",2057
2020/12/31,"5,623.77","5,621.73","5,533.77",2058
2021/1/4,"5,725.86","5,712.18","5,613.42",2059
2021/1/5,"5,780.67","5,780.67","5,678.21",2060
2021/1/6,"5,818.79","5,791.31","5,726.49",2061
2021/1/7,"5,819.75","5,819.75","5,739.87",2062
2021/1/8,"5,841.30","5,804.60","5,756.62",2063
2021/1/11,"5,839.12","5,726.66","5,697.85",2064
2021/1/12,"5,851.01","5,851.01","5,703.68",2065
2021/1/13,"5,874.68","5,812.27","5,772.69",2066
2021/1/14,"5,803.26","5,735.21","5,721.64",2067
2021/1/15,"5,764.24","5,740.28","5,666.29",2068
2021/1/18,"5,831.23","5,817.52","5,711.70",2069
2021/1/19,"5,829.34","5,755.58","5,736.21",2070
2021/1/20,"5,812.77","5,804.39","5,744.14",2071
2021/1/21,"5,912.19","5,884.72","5,815.28",2072
2021/1/22,"5,891.17","5,885.35","5,830.03",2073
2021/1/25,"5,944.67","5,902.03","5,850.66",2074
2021/1/26,"5,877.64","5,791.26","5,782.78",2075
2021/1/27,"5,814.16","5,805.76","5,727.73",2076
2021/1/28,"5,761.06","5,665.26","5,653.16",2077
2021/1/29,"5,715.16","5,615.57","5,545.85",2078
2021/2/1,"5,669.91","5,667.79","5,601.71",2079
2021/2/2,"5,744.39","5,742.20","5,650.09",2080
2021/2/3,"5,764.51","5,706.48","5,701.93",2081
2021/2/4,"5,718.71","5,660.39","5,592.22",2082
2021/2/5,"5,710.18","5,628.43","5,625.09",2083
2021/2/8,"5,718.56","5,702.53","5,612.92",2084
2021/2/9,"5,827.31","5,826.28","5,703.07",2085
2021/2/10,"5,932.74","5,918.59","5,836.65",2086
2021/2/18,"6,041.38","5,930.61","5,904.06",2087
2021/2/19,"5,982.02","5,977.42","5,853.93",2088
2021/2/22,"6,009.32","5,863.74","5,863.74",2089
2021/2/23,"5,900.23","5,839.90","5,811.29",2090
2021/2/24,"5,862.76","5,727.23","5,669.65",2091
2021/2/25,"5,787.69","5,729.91","5,716.23",2092
2021/2/26,"5,687.77","5,617.67","5,599.43",2093
2021/3/1,"5,725.69","5,723.76","5,646.10",2094
2021/3/2,"5,753.74","5,665.90","5,622.75",2095
2021/3/3,"5,759.78","5,759.45","5,644.45",2096
2021/3/4,"5,712.98","5,611.59","5,587.98",2097
2021/3/5,"5,646.28","5,607.55","5,522.91",2098
2021/3/8,"5,672.44","5,446.47","5,445.84",2099
2021/3/9,"5,447.12","5,317.15","5,253.10",2100
2021/3/10,"5,391.77","5,321.87","5,309.11",2101
2021/3/11,"5,452.28","5,452.28","5,324.52",2102
2021/3/12,"5,473.23","5,469.16","5,409.50",2103
2021/3/15,"5,456.93","5,382.11","5,335.47",2104
2021/3/16,"5,430.53","5,430.04","5,356.44",2105
2021/3/17,"5,470.82","5,457.86","5,374.12",2106
2021/3/18,"5,514.48","5,493.35","5,463.24",2107
2021/3/19,"5,454.45","5,389.63","5,361.92",2108
2021/3/22,"5,456.72","5,456.40","5,385.70",2109
2021/3/23,"5,456.71","5,397.61","5,361.80",2110
2021/3/24,"5,407.46","5,318.97","5,310.85",2111
2021/3/25,"5,345.90","5,318.06","5,271.91",2112
2021/3/26,"5,437.36","5,425.75","5,337.57",2113
2021/3/29,"5,470.64","5,436.15","5,403.80",2114
2021/3/30,"5,472.29","5,463.43","5,408.75",2115
2021/3/31,"5,455.48","5,433.70","5,398.06",2116
2021/4/1,"5,493.00","5,487.70","5,433.95",2117
2021/4/2,"5,536.36","5,524.69","5,486.27",2118
2021/4/6,"5,544.59","5,527.49","5,510.70",2119
2021/4/7,"5,531.12","5,509.27","5,464.90",2120
2021/4/8,"5,530.57","5,509.02","5,470.15",2121
2021/4/9,"5,500.99","5,457.59","5,440.98",2122
2021/4/12,"5,467.99","5,365.05","5,349.71",2123
2021/4/13,"5,402.13","5,350.87","5,336.15",2124
2021/4/14,"5,413.56","5,408.43","5,354.14",2125
2021/4/15,"5,395.67","5,382.62","5,337.50",2126
2021/4/16,"5,431.04","5,420.68","5,366.52",2127
2021/4/19,"5,535.04","5,533.78","5,401.42",2128
2021/4/20,"5,566.36","5,526.53","5,507.69",2129
2021/4/21,"5,543.93","5,532.14","5,485.03",2130
2021/4/22,"5,553.59","5,536.28","5,514.97",2131
2021/4/23,"5,573.34","5,560.17","5,525.19",2132
2021/4/26,"5,610.57","5,512.84","5,508.41",2133
2021/4/27,"5,516.67","5,515.48","5,465.21",2134
2021/4/28,"5,548.49","5,548.49","5,486.17",2135
2021/4/29,"5,581.30","5,572.66","5,534.95",2136
2021/4/30,"5,573.53","5,544.26","5,510.70",2137
2021/5/6,"5,563.07","5,510.01","5,475.61",2138
2021/5/7,"5,533.80","5,445.09","5,445.09",2139
2021/5/10,"5,470.28","5,454.54","5,416.99",2140
2021/5/11,"5,484.28","5,473.07","5,376.34",2141
2021/5/12,"5,516.19","5,511.47","5,451.32",2142
2021/5/13,"5,499.13","5,460.08","5,448.65",2143
2021/5/14,"5,562.73","5,562.16","5,449.51",2144
2021/5/17,"5,638.40","5,611.83","5,562.07",2145
2021/5/18,"5,622.86","5,622.27","5,586.80",2146
2021/5/19,"5,626.76","5,612.20","5,586.90",2147
2021/5/20,"5,632.15","5,614.16","5,580.08",2148
2021/5/21,"5,640.23","5,582.61","5,572.61",2149
2021/5/24,"5,611.12","5,611.12","5,553.94",2150
2021/5/25,"5,740.57","5,736.13","5,614.12",2151
2021/5/26,"5,762.60","5,744.16","5,733.40",2152
2021/5/27,"5,799.64","5,776.21","5,721.78",2153
2021/5/28,"5,803.71","5,765.00","5,737.05",2154
2021/5/31,"5,809.37","5,809.37","5,747.93",2155
2021/6/1,"5,826.87","5,825.59","5,752.66",2156
2021/6/2,"5,831.93","5,767.11","5,745.66",2157
2021/6/3,"5,801.65","5,740.73","5,740.73",2158
2021/6/4,"5,810.80","5,768.97","5,708.81",2159
2021/6/7,"5,780.35","5,780.22","5,746.43",2160
2021/6/8,"5,815.31","5,739.39","5,708.77",2161
2021/6/9,"5,762.41","5,747.46","5,719.91",2162
2021/6/10,"5,814.31","5,797.19","5,739.51",2163
2021/6/11,"5,804.23","5,755.73","5,751.28",2164
2021/6/15,"5,758.96","5,699.55","5,675.98",2165
2021/6/16,"5,695.15","5,598.98","5,593.63",2166
2021/6/17,"5,649.92","5,643.38","5,593.13",2167
2021/6/18,"5,684.79","5,669.45","5,627.01",2168
2021/6/21,"5,710.97","5,690.65","5,634.79",2169
2021/6/22,"5,727.22","5,725.30","5,684.59",2170
2021/6/23,"5,774.19","5,760.18","5,713.62",2171
2021/6/24,"5,767.39","5,745.76","5,725.48",2172
2021/6/25,"5,822.85","5,812.08","5,745.12",2173
2021/6/28,"5,844.60","5,839.27","5,812.65",2174
2021/6/29,"5,842.82","5,785.50","5,782.14",2175
2021/6/30,"5,838.01","5,834.19","5,781.48",2176
2021/7/1,"5,850.79","5,801.89","5,785.63",2177
2021/7/2,"5,766.99","5,687.29","5,679.47",2178
2021/7/5,"5,724.83","5,720.74","5,675.55",2179
2021/7/6,"5,739.58","5,710.24","5,645.29",2180
2021/7/7,"5,787.92","5,781.48","5,665.26",2181
2021/7/8,"5,799.55","5,748.98","5,740.64",2182
2021/7/9,"5,765.50","5,752.11","5,666.31",2183
2021/7/12,"5,859.42","5,839.90","5,767.48",2184
2021/7/13,"5,861.38","5,861.07","5,824.13",2185
2021/7/14,"5,851.67","5,798.98","5,791.96",2186
2021/7/15,"5,845.89","5,845.15","5,747.44",2187
2021/7/16,"5,851.54","5,795.53","5,792.47",2188
2021/7/19,"5,807.20","5,798.31","5,748.00",2189
2021/7/20,"5,807.49","5,805.93","5,751.37",2190
2021/7/21,"5,890.10","5,875.68","5,824.47",2191
2021/7/22,"5,898.99","5,898.53","5,863.08",2192
2021/7/23,"5,892.79","5,833.64","5,818.69",2193
2021/7/26,"5,814.24","5,694.92","5,607.88",2194
2021/7/27,"5,730.19","5,517.65","5,517.65",2195
2021/7/28,"5,532.94","5,481.89","5,370.39",2196
2021/7/29,"5,629.08","5,618.94","5,550.35",2197
2021/7/30,"5,621.35","5,607.75","5,550.21",2198
2021/8/2,"5,727.72","5,727.72","5,577.18",2199
2021/8/3,"5,747.08","5,699.81","5,683.10",2200
2021/8/4,"5,780.84","5,780.62","5,686.40",2201
2021/8/5,"5,786.44","5,748.75","5,722.14",2202
2021/8/6,"5,755.10","5,738.20","5,698.76",2203
2021/8/9,"5,797.76","5,785.83","5,697.27",2204
2021/8/10,"5,837.26","5,837.26","5,761.20",2205
2021/8/11,"5,858.03","5,841.80","5,817.78",2206
2021/8/12,"5,850.80","5,824.18","5,798.14",2207
2021/8/13,"5,855.06","5,804.73","5,775.02",2208
2021/8/16,"5,819.45","5,779.83","5,768.11",2209
2021/8/17,"5,798.97","5,646.55","5,631.02",2210
2021/8/18,"5,710.71","5,703.63","5,630.67",2211
2021/8/19,"5,724.35","5,694.73","5,646.05",2212
2021/8/20,"5,678.06","5,626.24","5,566.74",2213
2021/8/23,"5,739.51","5,730.80","5,642.86",2214
2021/8/24,"5,800.90","5,786.15","5,730.14",2215
2021/8/25,"5,816.81","5,816.81","5,763.69",2216
2021/8/26,"5,813.23","5,733.42","5,730.19",2217
2021/8/27,"5,773.84","5,757.15","5,712.69",2218
2021/8/30,"5,795.93","5,762.84","5,735.03",2219
2021/8/31,"5,759.38","5,759.26","5,686.98",2220
2021/9/1,"5,794.90","5,761.87","5,672.72",2221
2021/9/2,"5,798.95","5,798.48","5,747.61",2222
2021/9/3,"5,826.65","5,767.88","5,747.35",2223
2021/9/6,"5,867.89","5,861.81","5,763.88",2224
2021/9/7,"5,950.25","5,943.95","5,845.60",2225
2021/9/8,"5,969.04","5,943.76","5,919.30",2226
2021/9/9,"5,954.52","5,954.42","5,906.17",2227
2021/9/10,"6,001.13","5,980.36","5,934.31",2228
2021/9/13,"5,999.18","5,981.76","5,950.26",2229
2021/9/14,"6,014.37","5,920.57","5,909.19",2230
2021/9/15,"5,936.65","5,910.01","5,880.60",2231
2021/9/16,"5,931.65","5,807.10","5,807.10",2232
2021/9/17,"5,833.17","5,827.81","5,749.44",2233
2021/9/22,"5,828.44","5,824.67","5,736.74",2234
2021/9/23,"5,884.23","5,854.08","5,842.47",2235
2021/9/24,"5,871.97","5,807.96","5,801.27",2236
2021/9/27,"5,849.08","5,743.80","5,704.71",2237
2021/9/28,"5,769.03","5,752.75","5,715.00",2238
2021/9/29,"5,709.58","5,639.47","5,619.52",2239
2021/9/30,"5,731.66","5,723.46","5,658.34",2240
2021/10/8,"5,795.93","5,769.29","5,736.85",2241
2021/10/11,"5,792.29","5,757.89","5,746.94",2242
2021/10/12,"5,742.11","5,668.45","5,616.36",2243
2021/10/13,"5,729.91","5,723.25","5,637.77",2244
2021/10/14,"5,739.84","5,725.21","5,700.67",2245
2021/10/15,"5,751.48","5,740.99","5,690.06",2246
2021/10/18,"5,736.81","5,736.73","5,682.71",2247
2021/10/19,"5,788.75","5,785.59","5,732.16",2248
2021/10/20,"5,805.29","5,779.11","5,763.28",2249
2021/10/21,"5,809.81","5,782.98","5,752.17",2250
2021/10/22,"5,817.91","5,775.44","5,772.77",2251
2021/10/25,"5,821.20","5,820.16","5,756.40",2252
2021/10/26,"5,847.82","5,801.98","5,790.62",2253
2021/10/27,"5,787.91","5,739.81","5,722.15",2254
2021/10/28,"5,733.38","5,668.07","5,650.77",2255
2021/10/29,"5,741.00","5,740.29","5,651.34",2256
2021/11/1,"5,778.25","5,752.86","5,704.64",2257
2021/11/2,"5,779.94","5,694.34","5,646.35",2258
2021/11/3,"5,713.23","5,688.08","5,654.90",2259
2021/11/4,"5,749.83","5,749.67","5,703.11",2260
2021/11/5,"5,762.25","5,702.48","5,702.48",2261
2021/11/8,"5,733.92","5,724.72","5,688.08",2262
2021/11/9,"5,759.47","5,755.41","5,717.26",2263
2021/11/10,"5,740.01","5,736.36","5,655.27",2264
2021/11/11,"5,808.88","5,806.49","5,721.88",2265
2021/11/12,"5,826.64","5,821.34","5,799.51",2266
2021/11/15,"5,838.14","5,806.09","5,784.67",2267
2021/11/16,"5,829.78","5,781.86","5,775.07",2268
2021/11/17,"5,825.80","5,825.66","5,778.85",2269
2021/11/18,"5,820.90","5,787.90","5,777.51",2270
2021/11/19,"5,855.33","5,853.57","5,779.00",2271
2021/11/22,"5,916.08","5,914.58","5,862.21",2272
2021/11/23,"5,931.63","5,913.53","5,899.98",2273
2021/11/24,"5,931.39","5,911.98","5,892.63",2274
2021/11/25,"5,916.31","5,897.33","5,892.58",2275
2021/11/26,"5,895.52","5,876.02","5,860.98",2276
2021/11/29,"5,888.28","5,887.00","5,812.11",2277
2021/11/30,"5,917.68","5,891.45","5,859.13",2278
2021/12/1,"5,906.55","5,906.55","5,876.72",2279
2021/12/2,"5,916.04","5,887.00","5,881.92",2280
2021/12/3,"5,936.82","5,935.40","5,887.50",2281
2021/12/6,"5,952.50","5,887.77","5,883.45",2282
2021/12/7,"5,929.19","5,869.69","5,830.44",2283
2021/12/8,"5,960.45","5,960.45","5,874.35",2284
2021/12/9,"6,036.20","6,015.09","5,960.58",2285
2021/12/10,"6,015.24","6,008.62","5,976.05",2286
2021/12/13,"6,073.88","6,043.28","6,030.49",2287
2021/12/14,"6,037.43","6,021.94","6,010.91",2288
2021/12/15,"6,038.30","5,992.05","5,986.03",2289
2021/12/16,"6,031.25","6,031.25","5,982.70",2290
2021/12/17,"6,021.10","5,951.29","5,951.13",2291
2021/12/20,"5,966.99","5,860.27","5,854.72",2292
2021/12/21,"5,920.82","5,918.82","5,857.08",2293
2021/12/22,"5,947.73","5,937.93","5,922.77",2294
2021/12/23,"5,962.69","5,959.16","5,928.76",2295
2021/12/24,"5,965.68","5,896.64","5,889.15",2296
2021/12/27,"5,928.40","5,897.16","5,871.45",2297
2021/12/28,"5,940.12","5,939.42","5,892.31",2298
2021/12/29,"5,937.79","5,885.31","5,884.40",2299
2021/12/30,"5,953.22","5,935.27","5,885.82",2300
2021/12/31,"5,974.07","5,969.80","5,947.39",2301
2022/1/4,"5,995.15","5,958.74","5,920.41",2302
2022/1/5,"5,949.79","5,868.58","5,843.88",2303
2022/1/6,"5,868.57","5,855.53","5,801.15",2304
2022/1/7,"5,878.78","5,811.61","5,808.18",2305
2022/1/10,"5,841.27","5,839.64","5,764.16",2306
2022/1/11,"5,852.90","5,787.49","5,778.36",2307
2022/1/12,"5,859.00","5,857.31","5,805.59",2308
2022/1/13,"5,864.00","5,768.85","5,768.85",2309
2022/1/14,"5,783.96","5,746.23","5,729.45",2310
2022/1/17,"5,819.22","5,814.11","5,751.11",2311
